X,Y,Z,Strata
40494.05262,69300.24057,372.7245649,2
40632.73041,70391.00283,254.9847529,4
40403.42833,69956.92698,12.26361089,6
40414.22878,69748.72162,-122.176896,7
39981.6186,70624.79503,177.7486374,5
40239.20728,69583.26831,497.7140304,1
40495.49902,70516.59424,216.2561447,4
40549.51872,70089.77324,0.002689184,6
40988.56944,69138.51256,-175.9439031,6
40660.82159,69551.29422,0.135204549,5
40410.85952,70295.29905,145.4834263,5
40730.77338,69404.46229,-73.74490174,6
40673.69945,70236.38733,230.7692308,4
40358.05806,70227.54836,-50.30392469,7
40405.34129,70189.41824,-28.18422795,7
40414.08419,69427.59108,358.8142422,2
40273.28384,69595.23513,143.741339,5
40656.26801,69921.24674,97.62639278,5
40648.65277,70529.33777,29.14791024,5
40560.0451,70356.53138,-71.96182262,7
41039.73593,69237.89655,8.90355378,3
40390.98192,69690.38087,119.4558151,5
40526.64244,70774.69784,402.9088217,2
40679.68891,69912.32672,226.0746633,4
40556.02127,69672.84365,152.3166214,5
40633.25879,70277.69169,244.264715,4
41088.2545,69122.13934,110.0286933,2
40410.88625,70189.54678,74.67948673,6
40047.08793,70628.44027,-44.79723282,7
41022.14552,69776.50693,17.96988406,4
40929.07622,70006.56548,-161.2700712,6
40648.7989,70533.63382,27.79583551,5
40830.64754,70353.77991,-111.5093803,6
40626.5561,70043.72332,169.2307692,5
41122.61833,68915.32175,-129.6088367,5
40565.73132,70581.31465,-157.6685324,7
40551.54142,70091.80508,-156.7063964,7
40738.43872,69792.98717,216.7069144,4
40350.32581,69567.02846,-106.9389714,7
40771.50035,70141.23994,125.2022667,5
40392.10081,69549.04199,233.6129784,4
41316.92421,70403.01355,-73.65367335,5
41005.76353,69013.42661,-68.57537626,4
41300.28928,70114.24913,-121.0215254,6
40397.05221,69687.41812,325.8242681,3
40494.21572,70221.71866,185.7754279,5
40351.39525,69575.06964,434.7198868,2
40621.13294,70023.22339,143.253905,5
40589.55446,70754.36117,91.43593515,5
41282.96279,69859.16862,276.2177316,1
40710.29339,69519.84144,170.1862926,4
40556.96739,69674.45272,124.383809,5
40724.11294,69406.77392,226.1855578,3
40498.46009,70532.57476,-193.7045966,7
40969.68233,69492.1214,-180.6893595,6
40989.0741,69138.42949,148.7179487,2
40245.21826,70388.52169,-101.1660362,7
40601.48845,69719.40377,194.9767922,5
41012.26502,70496.22952,-167.1115607,6
40796.29035,69546.78609,38.21406474,5
41036.24198,70332.83354,133.9758968,3
40519.09902,70895.63677,286.9063358,3
41009.13275,69217.42936,2.045527247,4
40720.90167,70007.01013,226.0678057,4
40441.35537,70478.7148,243.6325626,4
40492.01494,70519.54597,-186.5071764,7
40556.45401,69672.31221,289.6300816,3
41096.03081,69178.47013,69.04408724,3
40626.19415,70043.63436,82.49105299,5
40184.47334,70142.75287,119.7469384,6
40931.5859,70010.75419,-111.5419947,6
40265.58989,70426.25408,-166.4550801,7
40466.4645,69786.84835,187.7715827,5
40939.54117,69280.1094,210.2328428,2
40790.92796,69463.70281,142.1435383,4
40642.87556,69731.95378,141.5724768,5
40960.10425,68926.85939,30.6103251,3
41011.121,70500.65485,-9.238617106,5
40392.78437,69686.75398,204.4583774,5
40568.01626,70580.61261,252.6308154,4
40637.45706,70625.63112,240.2976463,3
40646.44324,70529.42176,168.0351438,4
41132.10754,68914.30717,167.9771273,1
40816.37159,69919.02213,1.522041266,5
40809.02605,69843.85697,-45.4739009,6
40762.82804,70177.41926,270.5356287,3
39912.81086,70622.80951,212.0221273,5
40858.22096,69636.72946,-39.12032023,5
40581.31168,70239.05898,101.5987131,5
40411.95356,70184.59043,-106.2566901,7
41103.86611,69186.0443,42.10874775,3
40959.21744,68929.91562,-33.06409354,4
40395.87169,69614.71684,285.9689347,3
40184.5456,70143.01154,226.1090476,5
40508.22404,69630.39615,-37.95130201,6
40396.60253,69548.29622,381.0568569,2
40910.63946,69607.44653,146.8373487,3
40624.55763,70081.31123,67.12564175,5
40595.85927,69494.50999,262.5068275,3
40606.92378,69710.51339,184.1928358,5
40577.9821,69314.18961,104.0040321,5
40577.768,69308.94473,-156.3678303,6
40845.59625,70471.26716,-101.7089592,6
40546.68725,70083.0138,110.3866826,5
40817.82598,69814.38652,233.2500418,3
40566.60897,70590.87933,201.895424,4
40722.7738,70003.62734,105.8891373,5
40424.79951,69421.90637,-197.9833247,7
40405.66703,70343.79798,135.497166,5
40566.45406,70485.32753,321.3286239,3
40559.77877,70358.12288,-199.1421213,7
40909.84396,70850.84377,-78.08795022,5
40387.27072,69551.16532,483.4788382,1
40696.84228,69680.21124,285.8989522,3
40710.06489,69515.21761,264.3675815,3
41033.04631,69234.17687,-182.5988036,6
40495.86684,70786.85506,175.692543,4
40812.58175,69878.94018,201.2452377,4
40525.48661,70893.44947,365.6239433,2
40437.06386,70235.17249,-47.66935976,7
41085.34976,69112.23697,-78.94334502,5
40459.58282,69535.25258,172.8056057,5
40438.09307,70232.50639,232.4896707,5
40729.57875,70352.31339,105.7622725,5
40231.86436,70294.85342,-65.62694569,7
40521.63638,70898.48215,240.2581006,4
40587.137,69383.5191,443.5031956,1
41014.33621,70495.07152,-11.30846242,5
40347.79024,69470.73178,237.1303993,4
40358.21651,69618.67952,238.6655477,4
40635.99909,70623.20615,-194.6351787,7
40593.33,69379.99,115.8946429,5
40590.06341,69386.16057,320.2806667,2
40320.57293,69523.97382,120.4076737,5
41053.75368,68983.15841,199.3801248,1
41013.40659,69208.71606,-1.420220559,4
40810.37195,69846.90754,107.6923077,5
40354.06714,69473.09988,134.3926756,5
40673.72243,69767.73478,-13.80250035,6
40593.318,69493.51409,74.5363333,5
40755.05475,70182.79372,43.99713111,5
40927.68307,70007.95396,-162.7598658,6
40644.38544,70392.74622,-87.79823761,6
40798.19829,70332.25597,9.577250816,5
40801.63602,69540.99877,107.3232666,4
39848.01603,70633.93786,-47.10109702,7
40567.45321,70574.65916,332.2813085,3
40551.48826,70179.12867,-64.22089091,7
40418.73424,69426.20488,-99.51529951,6
40627.54899,70242.453,270.6900784,3
41013.48593,70348.64527,20.85772343,5
40635.03601,69740.63644,-172.7608835,7
40917.52744,69804.9608,-8.131836321,5
40497.0295,70209.21543,-114.4095723,7
40314.74059,69530.82059,340.3459818,3
40935.41489,69279.48569,192.3832266,2
40956.0801,69469.28367,153.9460118,3
40461.33174,69534.60327,474.5599821,1
41010.53,70024.35,-165.6511185,6
40184.12162,70141.89569,200.5882895,6
40998.7055,68969.00477,-17.42273108,4
40237.05045,69586.95414,26.61137711,6
40632.15474,70343.17487,204.9412437,4
40998.35428,69809.90717,-46.74225333,5
40800.52734,69676.62215,-146.9667367,6
40416.82387,69425.03439,377.3469905,2
40273.24468,69593.6819,-44.80899868,6
40937.12546,70411.66462,320.3502797,2
40967.42812,69490.24347,-181.2755745,6
40395.45181,69688.01371,148.8694539,5
40845.77111,70630.41701,54.79238878,5
40228.00497,70296.85157,195.4354186,5
40410.50971,70279.39321,181.0515647,5
40591.91268,69320.13731,417.6268717,1
40187.76896,70139.54625,-199.1097326,7
40553.66402,70091.79723,248.6437625,4
40970.80078,69492.81627,-183.2849284,6
40624.34794,70012.64957,124.6442401,5
40679.52318,69399.26343,52.7717852,5
40886.65715,69509.82514,278.5056669,2
40269.41681,69589.51097,-135.16465,7
40535.19394,69841.7005,-54.91668604,7
40241.75755,69587.29353,461.2984281,2
40556.68064,69675.66596,15.12289986,6
40737.75631,70275.87789,-172.2779688,7
40939.40217,70178.96766,-121.1952617,6
40893.02249,69015.73747,272.8536927,1
40923.64385,70400.28183,242.2389306,2
41056.20519,68900.80875,150.1247398,2
41046.42548,68983.38926,25.47541546,3
40950.77793,70812.51628,492.572378,1
40503.68949,69627.02775,100.9901477,5
40243.81745,70384.18828,92.74195559,6
40560.14238,70278.82773,10.66920514,6
40676.87224,69617.9982,-32.26950144,6
40631.92691,70333.8599,4.25379695,6
40839.63735,70777.68722,316.1482123,2
40816.80095,69919.46126,-82.55961194,6
40362.57341,70224.86299,-103.9375725,7
40800.33891,69436.56391,37.02530272,5
40881.70325,69385.51487,-144.0810123,6
40726.39656,70000.68009,-147.110296,7
40375.33511,69656.45105,43.57781833,6
40347.80464,69571.28382,7.853976772,6
40653.72804,70526.56987,-21.59616256,6
41083.71525,69115.25804,236.6069771,1
40825.93567,70272.06409,-40.51206369,6
40379.56909,69599.97786,443.416023,2
40825.9973,70438.30244,-158.974359,6
41041.9256,69241.19388,-53.6531538,4
40674.06629,70236.91886,107.6358116,5
40567.24728,70481.81685,187.3878671,5
40460.95443,69536.10494,-0.912924862,6
40834.2814,69750.36759,239.2396483,3
40666.40959,69779.84219,-123.5472337,7
40270.19304,69589.92524,330.6332521,3
40186.66783,70136.32113,72.11764769,7
40973.66975,69382.45779,-1.272068941,4
40826.73899,69747.4703,273.0334928,2
40411.71224,70117.60862,34.98763411,6
40624.65718,70018.7358,-164.9173949,7
40710.12093,69504.87669,132.3145923,4
40887.11675,69457.62737,94.77620992,4
40815.8368,69987.0656,15.00027765,5
40609.1639,69943.104,5.924166386,6
40632.97232,70372.39415,246.158472,4
40610.73019,69945.02844,35.05913213,6
41010.08738,69002.8078,239.3084967,1
40784.655,69460.07593,-32.77551557,5
40240.84823,69586.50704,217.5238229,4
40595.81594,69385.22116,335.1978709,2
40731.39281,70356.12104,-161.4774497,7
40888.57,69381.98,-198.0966341,6
40492.27438,70783.82926,-147.7355084,6
40783.4752,69458.4574,252.773743,3
40498.31235,70219.10793,-55.78522508,7
40568.79105,70357.70935,145.730001,5
40458.11257,69536.00915,-34.29772685,6
40407.66941,70348.383,1.325059952,6
40592.0152,69308.83568,349.7336367,2
40410.56,70187.56,-191.9029613,7
40988.57266,69140.91318,61.76845447,3
40968.15544,69493.42542,41.20674204,4
40708.75986,69514.1289,123.51529,4
41042.3936,68915.52247,-48.24543271,4
40815.98516,69919.56189,-117.9487179,6
40493.07972,70218.24661,212.3437178,5
41049.96652,68979.99547,-36.74725747,4
40643.6544,69546.90657,-49.89341944,6
40520.69634,70896.32347,-138.4615385,6
40351.48968,69476.03231,-13.88563059,6
40882.15297,69386.80591,9.376241306,4
40435.36861,69646.94232,-126.6305248,7
40458.17219,70561.59852,133.149396,5
40934.96566,70181.96442,-83.26509942,6
40885.00209,69386.11445,-162.3450453,6
40406.62172,69954.19039,165.4791109,5
40398.88879,69548.58746,70.57735806,5
40312.34923,69526.87806,110.9159766,5
40949.12838,70809.99792,169.2307692,3
40756.38407,70182.40431,-137.5972612,7
40624.35696,70081.24123,-194.4772503,7
40640.69422,70380.36999,-127.9460043,7
40323.38799,69414.59196,375.2493469,2
40517.52902,70895.0433,477.453436,1
40493.57786,70223.50399,165.5829453,5
40356.45349,69589.06614,-194.3805108,7
40266.23252,70467.40622,60.51061775,6
40839.71494,70629.58681,-151.0251913,6
40927.08961,70178.52556,269.3843604,2
40262.02196,70423.45277,-84.18810561,7
40556.59729,70285.55141,173.8418586,5
40990.94415,68884.17954,292.3076923,1
40740.08349,70564.63736,394.8717949,1
40499.56579,69624.05845,189.8669364,4
40593.12218,70752.16025,348.4269755,2
40676.40688,69910.60246,159.9628315,5
40370.06335,70268.17106,-118.2528565,7
40828.58897,70170.76559,240.54034,3
40435.38274,70241.91816,59.72650124,6
40948.98081,70810.14331,172.2940033,3
40968.73638,68925.53747,-56.0681336,4
40822.19526,69982.34782,75.22764321,5
40807.6642,69540.49788,125.3530001,4
40340.8589,69500.8809,-21.12227802,6
40540.36819,69901.82066,-74.3142132,7
40818.82116,69913.26547,-122.8898355,6
40681.01979,69620.78777,66.35307279,5
40811.29922,69837.60851,107.5948859,5
40388.06382,69689.28671,-88.1779384,7
40680.13539,69911.8888,131.1345042,5
40347.67222,69483.30564,-67.84883419,6
40518.26876,70891.0664,-59.51213117,6
40411.39,69962.05,174.8553962,5
40412.35748,70118.86577,233.6801069,5
40709.324,69732.09065,41.36328267,5
40497.09298,69305.09893,313.8855659,2
40978.07863,69383.08845,133.3733315,3
41045.6084,68981.86282,-122.4852353,5
40384.73545,69664.41905,189.4877531,5
40315.72521,69527.11918,400.6408781,2
40828.0595,70354.4785,221.7029171,3
40518.3713,70899.27186,22.37234582,5
40270.14948,69598.68324,-109.3944325,7
40922.97473,69690.51925,-84.72500389,6
40644.24473,70529.71419,191.861429,4
40880.8752,69502.7304,-96.48930774,6
40746.60352,70473.23706,5.981480652,5
40456.96406,69539.28719,-161.2879957,7
40623.82504,69346.23744,434.8380369,1
40359.65936,69620.39438,264.737306,4
40858.48667,69352.3753,273.3253308,2
40587.21819,70763.19833,-91.88076158,6
40894.51493,69009.54913,43.17598775,3
40178.77449,70147.70049,-85.23496322,7
40359.85835,69620.35025,-179.4871795,7
41029.46,68921.42928,126.5468033,2
40243.32969,69588.28835,147.6462406,5
40409.77732,70347.73004,-2.908623495,6
40493.36,70783.28,69.94138485,5
41087.16564,69118.81237,144.7309855,2
40921.88352,69807.91411,178.3831882,3
40636.07418,70165.51339,196.7608261,4
40601.40458,69491.97888,-103.7183046,6
40323.48972,69414.81855,123.4305046,5
40623.18166,70017.49106,-42.11047966,6
41130.13984,68915.00531,210.2564103,1
40412.92185,70301.06226,186.1884949,5
40418.63899,69429.65177,-12.19550536,6
40400.40959,70361.89929,99.8105872,6
40647.22455,70529.09889,-174.3850493,7
40649.33481,70524.2278,-29.50478452,6
40626.71321,70157.9617,-0.087576643,6
40505.50995,70619.62047,153.9301542,5
41315.72756,70400.00123,-7.777293261,4
40724.79624,69401.17463,252.3712718,3
40883.23302,69376.23271,272.0187371,2
40588.0577,69382.80792,24.30458609,5
40081.27811,70570.26976,29.37144667,6
41105.49087,69182.15868,-79.32408676,5
40684.84521,69400.43413,267.1916385,3
40428.66695,70388.12774,-106.6046634,7
41013.19266,70495.86091,202.4241743,2
40632.01399,70338.80577,200.8758315,4
40942.22473,69285.21036,42.91768675,4
41130.64479,68915.79179,227.9557385,1
40468.01505,70550.81575,299.5793891,3
40904.85192,70850.62472,-176.740948,6
40499.62532,69622.75997,171.1034256,5
41004.99952,69009.45559,212.0502994,1
40117.24084,69756.71815,153.3168304,6
40646.66881,69548.17367,-105.0657009,6
39905.97952,70616.53631,-124.3485124,7
40835.63806,70468.24307,158.8835706,4
40419.60749,70303.38323,198.6485498,5
41082.68193,69117.12111,135.6047614,2
40824.40243,70440.91106,134.5263175,4
40225.87,70297.35,-4.194051591,7
40500.24596,69623.80609,316.2925234,3
40366.05145,69619.94834,-134.3547764,7
40501.25585,70621.6536,333.3333333,3
40624.39974,70081.17198,45.6093512,6
40670.67099,69618.88658,-29.2990247,6
40382.29776,69657.92418,-52.31315409,6
40545.65115,69900.75214,58.99420526,6
40584.152,69322.2163,375.9335088,1
40567.91289,70580.46742,189.7435897,4
40648.21356,70527.55937,30.1844201,5
40352.33687,69472.78899,348.401793,2
40407.07536,69957.2839,-70.42711969,7
40416.17736,70300.48981,269.4876406,4
40741.48424,70461.91591,284.4111365,3
40879.21604,69505.94315,-51.61587713,5
41011.2,70500.35,28.73626019,4
40728.66022,70271.4821,176.8598669,4
40628.75968,70163.60933,18.83908391,6
40527.44248,70603.8138,-172.7592089,7
40988.90286,68883.88018,310.7115505,1
40771.24703,70141.15553,-190.9154142,7
41002.0288,69006.77535,301.9504611,1
40419.71673,70302.01615,22.17846531,6
40363.69119,69619.42065,-79.47420234,7
40685.50276,69621.86283,11.55549757,5
41068.2322,69072.30481,-96.93597631,5
40556.35903,70132.10112,1.422847527,6
40320.44078,69419.10018,-21.93793708,6
40044.78555,70587.54485,-24.24174958,7
40486.26513,69702.92115,16.01935527,6
40548.50152,70089.33686,55.8396741,6
41069.29044,69071.83651,94.24964201,2
41016.9879,70498.74554,279.0797498,2
40882.37118,69507.3675,253.102401,2
40633.01698,69739.72648,89.60144234,5
40525.84412,70525.15925,253.8737368,4
40932.41353,68964.26769,-62.45182746,4
40566.78602,70483.85941,-144.4743717,7
39903.23174,70617.74554,246.67071,5
40991.7686,68885.07632,140.8702561,2
40843.69911,70482.31028,-159.5482504,6
40735.17834,70368.72565,263.6792476,3
40902.00166,69016.30902,237.5425821,1
40376.5914,69655.53211,-178.5969503,7
41089.93525,69114.84702,56.78448634,3
41019.16962,70495.38617,394.5352105,1
41046.6921,68984.91952,256.8858778,1
40840.82,70778.02072,-103.6916403,6
41088.88157,69409.97975,-177.6096352,6
40928.0616,70399.02462,354.0772128,1
40250.91387,70397.14518,-111.8123752,7
40553.17467,70287.31586,107.7422578,5
40633.87104,70446.03649,-105.3616651,7
40158.68414,70055.81867,0.619359656,7
40648.46775,70528.63792,-23.28588592,6
40710.33401,69519.97228,230.7692308,3
40603.1694,69723.29859,10.45237491,6
40049.13622,70627.4868,289.4907522,4
40577.69421,69302.2549,92.61697825,5
40685.44344,69918.74922,5.488208569,6
40483.4287,69706.56513,318.0088346,3
40838.69687,70778.98669,24.43414704,5
40116.52,69758.49,-33.21652994,7
40841.7227,70778.02304,48.8502245,5
40555.63246,70131.05354,248.651352,4
40678.81164,69401.02582,232.0333251,3
40839.20383,70627.61776,451.1288979,1
40635.02195,70626.24498,324.5148504,2
40376.63805,69656.26644,-135.6434931,7
40884.72275,69506.53035,-103.5357392,6
41011.00573,70490.83521,131.4021364,3
40437.12435,70474.28297,79.01793466,5
40588.81395,69382.16246,52.92612658,5
41039.59191,70333.17085,50.77190421,4
40960.80589,68928.14536,-8.465229774,3
40640.07375,70485.91847,47.5648776,5
40797.71419,69595.2569,-84.1619818,6
40180.57447,70150.04418,-73.66444086,7
40849.76657,69758.88254,74.60141907,4
40815.66406,69924.50266,222.8795335,3
40610.63236,69711.7041,25.98172402,6
40732.63726,70355.70531,271.7948718,3
40915.435,70857.80604,258.5744507,2
40955.24761,68929.03244,-174.7302064,6
40359.14749,69475.15352,55.0071114,5
40691.34972,69661.02517,-14.44652584,6
40740.36593,70564.58265,-51.39006434,6
40560.92165,70487.3099,68.93463693,5
40459.14645,69534.20526,-19.32094603,6
39843.20516,70635.11115,185.998057,5
41042.70024,70336.7092,-153.8313676,6
40623.75339,69349.91594,210.0483589,3
40738.9574,70461.75437,-33.39745474,6
40837.45939,70780.1318,-103.8400952,6
40563.24757,70131.22447,-153.220103,7
40642.19814,69547.16101,319.4200055,2
41015.27665,70495.66972,318.4653105,1
40945.74898,70801.89169,211.0756933,3
40535.07524,69839.92706,9.53724545,6
40183.7205,70142.58332,234.5868914,5
40948.66454,70810.81053,121.1452182,3
40588.56538,69384.57638,402.9459054,1
41127.42038,68918.68526,-70.58812732,4
41042.05801,70337.19206,-9.90761369,5
40902.7684,69601.9141,-124.0587041,6
40602.39709,69721.65675,125.5634485,5
41101.04823,69182.86512,-79.48254246,5
40840.53481,70632.15737,-114.4330057,6
40658.59939,69786.64151,-177.7418234,7
40037.53443,70584.31283,21.14869192,6
40931.7363,70177.33558,121.6211893,4
40678.2858,69407.37983,-143.5746309,6
40435.90801,70228.33516,158.0509572,5
39844.84704,70632.21772,80.41485249,6
40425.06623,69692.97249,240.345286,4
40080.22916,70577.15103,16.19495028,6
41035.06,70334.04,104.1477937,4
40540.93305,69892.3898,53.93778414,6
40395.4933,69691.67014,167.8158288,5
40558.9236,69672.8488,-191.9014914,7
40546.04488,70180.35944,-81.82331927,7
40630.45207,70338.09449,87.17948718,5
40628.55535,69734.16216,102.2417058,5
40413.86779,70300.28283,126.3641252,5
40933.10529,70405.52573,88.79154647,4
40413.25246,70298.34533,34.31284975,6
40493.16662,70521.67267,39.45632327,6
40549.12513,70087.51515,116.8090487,5
40722.81466,70003.97218,-97.82589644,6
40885.72361,69384.77805,-31.7215692,5
40554.44319,70624.36518,463.0557722,1
41020.81553,70155.15336,41.08369325,4
40484.70377,69705.04611,-174.56701,7
40770.97956,70141.3922,169.2307692,4
40929.74435,70402.65532,107.8152241,4
40620.02433,69346.443,-79.99899355,6
40839.8544,70476.23973,-102.3923991,6
40426.41136,70376.60185,232.4811707,5
40555.74379,69672.42808,3.785304585,6
40557.37491,70127.55301,89.04801424,5
